genus,image_url,summary
Nihonia,https://upload.wikimedia.org/wikipedia/commons/a/a3/Nihonia_circumstricta_001.jpg,"Nihonga (Japanese: 日本画) is a Japanese style of painting that typically uses mineral pigments, and occasionally ink, together with other organic pigments on silk or paper. The term was coined during the Meiji period (1868–1912) to differentiate it from its counterpart, known as Yōga (洋画) or Western-style painting. The term translates to ""pictures in a Japanese style.""
In the narrow sense, it refers to paintings that were developed during the 77 years from the Meiji Restoration to the end of World War II based on traditional Japanese techniques and styles, such as calligraphy and hand-painted painting , rather than oil painting."
Jenneria,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Jenneria_nodulosa_%28MNHN-IM-2000-3787%29.jpeg/250px-Jenneria_nodulosa_%28MNHN-IM-2000-3787%29.jpeg,"Jenneria is a genus of sea snails, marine gastropod mollusks in the family Ovulidae, one of the families of cowry allies. 


== Species ==
Species within the genus Jenneria include:

† Jenneria nodulosa Dolin & Lozouet, 2004
Jenneria pustulata (Lightfoot, 1786)


== References ==

Dolin, L. & Lozouet, P., 2004. Nouvelles espèces de Gastéropodes (Mollusca: Gastropoda) de l'Oligocène et du Miocène inférieur de l'Aquitaine (Sud-Ouest de la France)."
Diloma,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Diloma_subrostrata_subrostrata.JPG/250px-Diloma_subrostrata_subrostrata.JPG,"A diploma is a document awarded by an educational institution (such as a college or university) testifying the recipient has graduated by successfully completing their courses of studies. Historically, it has also referred to a charter or official document of diplomacy.
The diploma (as a document certifying a qualification) may also be called a testamur, Latin for ""we testify"" or ""certify"" (testari), so called from the word with which the certificate begins; this is commonly used in Australia to refer to the document certifying the award of a degree."
Dorsanum,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Dorsanum_miran_01.JPG/250px-Dorsanum_miran_01.JPG,"Dorsanum is a genus of sea snails, marine gastropod mollusks in the subfamily Dorsaninae  of the family Nassariidae, the Nassa mud snails or dog whelks.


== Species ==
Subgenera :

Dorsanum (Dorsanum) Gray, 1847
Species within the genus Dorsanum include:

† Dorsanum estotiensis Lozouet, 1999
† Dorsanum gaasensis Lozouet, 1999
† Dorsanum javanum K. Martin, 1931
† Dorsanum laeve (van Voorthuysen, 1944)
† Dorsanum meyni (Beyrich, 1854)
Dorsanum miran (Bruguière, 1789)
† Dorsanum subpolitum (d'Orbigny, 1852)
Species brought into synonymy

Dorsanum (Adinus) H. Adams & A. Adams, 1853 : synonym of Bullia Gray, 1833
Dorsanum (Adinus) javanum K. Martin, 1931 represented as Dorsanum javanum K. Martin, 1931 (alternate representation)
Dorsanum belangeri (Kiener, 1834): synonym of Bullia tranquebarica (Röding, 1798)
Dorsanum granulosum (Lamarck, 1822): synonym of Naytia granulosa (Lamarck, 1822)
Dorsanum gruveli Dautzenberg, 1910: synonym of Bullia gruveli (Dautzenberg, 1910)
Dorsanum mauritianum (Gray, 1839): synonym of Bullia mauritiana Gray, 1839
Dorsanum moniliferum (Kiener, 1834) : synonym of Buccinanops monilifer (Kiener, 1834)
Dorsanum terebraeforme Dautzenberg, 1913: synonym of Bullia terebraeformis (Dautzenberg, 1912)


== References ==


== External links ==

Vaught, K.C. (1989). A classification of the living Mollusca."
Gibberulus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Strombus_gibberulus_gibbosus.shell001.jpg/250px-Strombus_gibberulus_gibbosus.shell001.jpg,"Gibberulus is a genus of sea snails, marine gastropod mollusks in the family Strombidae, the true conchs.


== Species ==
Species within the genus Gibberulus include:

Gibberulus albus (Mörch, 1850)
Gibberulus gibberulus (Linnaeus, 1758)
Species brought into synonymy

Gibberulus gibbosus (Röding, 1798): synonym of Gibberulus gibberulus gibbosus (Röding, 1798)


== References ==

Liverani V. (2014) The superfamily Stromboidea. Addenda and corrigenda."
Oenopota,https://upload.wikimedia.org/wikipedia/commons/0/00/Oenopota_healyi_001.jpg,"Oenopota is a genus of sea snails, marine gastropod mollusks in the family Mangeliidae.
This genus doesn't form a monophyletic group. Therefore many species are only tentatively placed within this genus."
Etrema,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Etrema_bicolor_001.jpg/250px-Etrema_bicolor_001.jpg,"Etrema is a genus of sea snails, marine gastropod mollusks in the family Clathurellidae.


== Species ==
According to the World Register of Marine Species (WoRMS), species with valid names within the genus Etrema include:

The Indo-Pacific Molluscan Database also includes the following species with names in current use :

Etrema lemniscata (G. & H. Nevill, 1875)
Subgenus Etrema Hedley, 1918
Etrema alliterata (Hedley, 1915)
Subgenus Etremopsis Powell, 1942
Etrema albata (Smith, 1882)
Species brought into synonymy

Etrema acricula Hedley, 1922: synonym of Nannodiella acricula (Hedley, 1922)
Etrema culmea Hedley, 1922: synonym of Etrema crassilabrum (Reeve, 1843)
Etrema granolirata Powell, 1944: synonym of Heterocithara granolirata (Powell, 1944)


== References ==


== External links ==

Smith, E.A. (1888) Diagnoses of new species of Pleurotomidae in the British Museum. Annals and Magazine of Natural History, series 6, 2, 300–317
Brazier, J. 1876."
Austrocarina,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Austrocarina is a genus of small predatory sea snails, marine gastropod mollusks in the family Horaiclavidae.
It was formerly included within the family Pseudomelatomidae.


== Species ==
Species within the genus Austrocarina include:

Austrocarina recta (Hedley, 1903)


== References ==


== External links ==
Tucker, J.K. 2004 Catalog of recent and fossil turrids (Mollusca: Gastropoda)."
Isodaphne,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Isodaphne_perfragilis_001.jpg/250px-Isodaphne_perfragilis_001.jpg,"Isodaphne is a genus of sea snails, marine gastropod mollusks in the family Raphitomidae.


== Species ==
Species within the genus Isodaphne include:

Isodaphne albolineata Kilburn, 1977
Isodaphne garrardi Laseron, 1954
Isodaphne perfragilis (Schepman, 1913)


== References ==

Laseron, C. 1954. Revision of the New South Wales Turridae (Mollusca)."
Paramontana,https://upload.wikimedia.org/wikipedia/commons/0/05/Paramontana_punicea_001.jpg,"Paramontana is a small genus of sea snails, marine gastropod mollusks in the family Raphitomidae.
This genus was originally defined solely by the non-planctotrophic protoconch morphology of its species. It should be considered as a synonym of either Kermia or Pseudodaphnella 


== Species ==
Species within the genus Paramontana include:

Paramontana blanfordi (G. Nevill & H. Nevill, 1875)
Paramontana exilis (Pease, 1860)
Paramontana fusca Laseron, 1954
Paramontana mayana (Hedley, 1922)
Paramontana modesta (Angas, 1877)
Paramontana punicea (Hedley, 1922)
Paramontana rufozonata (Angas, 1877)
Species brought into synonymy

Paramontana oligoina (Hedley, 1922) : synonym of Pseudodaphnella oligoina Hedley, 1922


== References ==

Laseron, C. 1954."
Noalda,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Chelidonura_varians.jpg/250px-Chelidonura_varians.jpg,"The order Cephalaspidea, also known as the  headshield slugs and bubble snails, is a major taxon of sea slugs and bubble snails, marine gastropod mollusks within the larger clade Euopisthobranchia. Bubble shells is another common name for these families of marine gastropods, some of which have thin bubble-like shells. This clade contains more than 600 species."
Tularia,,"Tularemia, also known as rabbit fever, is an infectious disease caused by the bacterium Francisella tularensis. Symptoms may include fever, skin ulcers, and enlarged lymph nodes. Occasionally, a form that results in pneumonia or a throat and nasal sinus infection may occur."
Facelina,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Facelina_coronata_%28Forbes_%26_Goodsir%2C_1839%29.jpg/250px-Facelina_coronata_%28Forbes_%26_Goodsir%2C_1839%29.jpg,"Facelina is a genus of sea slug, an aeolid nudibranch in the family Facelinidae.


== Species ==
Species within the genus Facelina include:

Species brought into synonymy

Facelina agari Smallwood, 1910: synonym of Berghia agari (Smallwood, 1910)
Facelina coronata (Forbes & Goodsir, 1839): synonym of Facelina auriculata (Müller, 1776) - type species of Facelina
Facelina marioni Vayssière, 1888: synonym of Facelinopsis marioni (Vayssière, 1888)
Facelina plumosa (Fleming, 1828): synonym of Facelina auriculata (Müller, 1776)
Facelina quatrefagesi Vayssière, 1888: synonym of Caloria quatrefagesi (Vayssière, 1888)
Facelina sargassicola Bergh, 1861: synonym of Spurilla sargassicola Bergh, 1871
Facelina stearnsi: synonym of  Austraeolis stearnsi (Cockerell, 1901)
Facelina variegata d'Oliveira, 1895: synonym of Berghia verrucicornis (A. Costa, 1867)


== References ==


== Further reading ==
SEM images of the radula can be found at Thompson, T.E.; Bebbington, A. (1973). ""Scanning electron microscope studies of gastropod radulae""."
Kurilabyssia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Kurilabyssia is a genus of small sea snails, marine gastropod mollusks in the family Pseudococculinidae, the false limpets."
Munditia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/2350_-_M%C3%BCnchen_-_St_Peterskirche.JPG/500px-2350_-_M%C3%BCnchen_-_St_Peterskirche.JPG,"Saint Munditia (or Mundita) is venerated as a Christian martyr.


== Relics ==

Her relics are found in a side altar at St. Peter's Church (known as ""Old Peter,"" Alter Peter) in Munich."
Callistoctopus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Octopus_macropus.jpg/250px-Octopus_macropus.jpg,"Callistoctopus macropus, also known as the Atlantic white-spotted octopus, white-spotted octopus, grass octopus or grass scuttle, is a species of octopus found in shallow areas of the Mediterranean Sea, the warmer parts of the eastern and western Atlantic Ocean, the Caribbean Sea, and the Indo-Pacific region. This octopus feeds on small organisms which lurk among the branches of corals.


== Description ==
Callistoctopus macropus grows to a mantle length of 20 cm (8 in) with a total length of 150 cm (59 in)."
Calliotrochus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Calliotrochus_marmoreus_001.jpg/250px-Calliotrochus_marmoreus_001.jpg,"Calliotrochus is a genus of sea snails, marine gastropod mollusks in the subfamily Stomatellinae of the family Trochidae, the top snails.


== Description ==
This genus consists of thin, small, shining globose species with a turbinate shape. It has rounded, smooth or spirally striate, convex whorls."
Echiuroidicola,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Bacula is a genus of sea snails, marine gastropod mollusks in the family Eulimidae."
Hemiaclis,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Hemiaclis_obtusa_%28MNHN-IM-2000-5672%29.jpeg/250px-Hemiaclis_obtusa_%28MNHN-IM-2000-5672%29.jpeg,"Hemiaclis is a genus of sea snails, marine gastropod mollusks in the family Eulimidae.


== Species ==
Species within this genus include the following:

Hemiaclis carolinensis (Bartsch, 1911)
Hemiaclis georgiana (Dall, 1927)
Hemiaclis incolorata (Thiele, 1912)
Hemiaclis katrinae (Engl, 2006)
Hemiaclis major (Bouchet & Warén, 1986)
Hemiaclis obtusa (Bouchet & Warén, 1986)
Hemiaclis ventrosa (Friele, 1874)
Species brought into synonymy

Hemiaclis aqabaensis (Bandel, 2005): synonym of Murchisonella aqabaensis (Bandel, 2005)
Hemiaclis dalli (Bartsch, 1911) : synonym of Aclis sarissa (Watson, 1881)
Hemiaclis fernandinae (Dall, 1927): synonym of Aclis tenuis A. E. Verrill, 1882
Hemiaclis glabra (G.O. Sars, 1878) : synonym of Hemiaclis ventrosa (Friele, 1874)
Hemiaclis lata (Dall, 1927): synonym of Umbilibalcis lata (Dall, 1889)
Hemiaclis marguerita (Bartsch, 1947) : synonym of Aclis marguerita (Bartsch, 1947)
Hemiaclis obtusus (Bouchet & Warén, 1986) : synonym of Hemiaclis obtusus (Bouchet & Warén, 1986)
Hemiaclis tanneri (Bartsch, 1947) : synonym of Aclis tanneri (Bartsch, 1947)
Hemiaclis ventrosus (Friele, 1876) : synonym of Hemiaclis ventrosa (Friele, 1874)


== References ==


== External links ==
To World Register of Marine Species
Gofas, S.; Le Renard, J.; Bouchet, P. (2001). Mollusca."
Ophieulima,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Ophieulima_antecessor_%28MNHN-IM-2000-4916%29.jpeg/250px-Ophieulima_antecessor_%28MNHN-IM-2000-4916%29.jpeg,"Ophieulima is a genus of parasitic sea snails, marine gastropod mollusks in the family Eulimidae.


== Species ==
† Ophieulima antecessor Lozouet, 1999 †
Ophieulima fuscoapicata Warén, 1981
Ophieulima minima (Dall, 1927)


== References ==

Lozouet, P., 1999. - Nouvelles espèces de gastéropodes (Mollusca: Gastropoda) de l'Oligocène et du Miocène inférieur d'Aquitaine (sud-ouest de la France)."
Paramegadenus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Paramegadenus is a genus of parasitic sea snails, marine gastropod mollusks in the family Eulimidae.


== Distribution ==
This marine genus is endemic to Australia and occurs off Queensland


== Species ==
Paramegadenus arrhynchus (Ivanov, 1937)
Paramegadenus incerta Warén, 1980
Paramegadenus scutellicola Warén, 1980


== References ==

Humphreys & Lutzen, 1972 (Biologiske Skrifter, 19(1): 25)
Warén A. (1980) Descriptions of new taxa of Eulimidae (Mollusca, Prosobranchia), with notes on some previously described genera."
Ruapukea,,
Thaleia,,"In Greek mythology, Thalia or Thaleia ( or ; Ancient Greek: Θάλεια Tháleia, ""the joyous, the abundance"", from θάλλειν / thállein, ""to flourish, to be green"") was a nymph daughter of Hephaestus, and the mother of the Palici.


== Mythology ==
Macrobius's Saturnales (song V) states how Zeus made love to her near the river Symethe on Sicily. She buried herself in the ground to avoid Hera's jealousy."
Thyonicola,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Thyonicola is a genus of  parasitic sea snails, marine gastropod mollusks or micromollusks in   the Eulimidae family.


== Species ==
Species within the genera Thyonicola include:

Thyonicola americana Tikasingh, 1961
Thyonicola dogieli (A. V. Ivanov, 1945)
Thyonicola mortenseni Mandahl-Barth, 1941


== References ==

Warén A. (1984) A generic revision of the family Eulimidae (Gastropoda, Prosobranchia). Journal of Molluscan Studies suppl."
Pruvotfolia,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Facelina_rubrovittata_%28Costa_A._1866%29.jpg/250px-Facelina_rubrovittata_%28Costa_A._1866%29.jpg,The Facelinidae are a taxonomic family of colorful sea slugs. These are specifically aeolid nudibranchs. They are marine gastropod molluscs.
Sakuraeolis,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Sakuraeolis_enosimensis_from_San_Francisco_Bay%2C_Redwood_City%2C_California.jpg/250px-Sakuraeolis_enosimensis_from_San_Francisco_Bay%2C_Redwood_City%2C_California.jpg,"Sakuraeolis is a genus of sea slugs, aeolid nudibranchs, marine gastropod molluscs in the family Facelinidae."
Manganesepta,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Manganesepta_atiaia_%28MNHN-IM-2000-25317%29.jpeg/250px-Manganesepta_atiaia_%28MNHN-IM-2000-25317%29.jpeg,"Manganesepta is a genus of sea snails, marine gastropod mollusks in the subfamily Emarginulinae  of the family Fissurellidae, the keyhole limpets.


== Species ==
Species within the genus Manganesepta include:

Manganesepta atiaia Simone & Cunha, 2014
Manganesepta hessleri McLean & Geiger, 1998


== References ==

Simone L.R.L. & Cunha C.M. , 2014. - Taxonomical study on the mollusks collected in Marion-Dufresne (MD55) and other expeditions to SE Brazil: the Fissurellidae (Mollusca, Vetigastropoda).."
Zygoceras,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Shell_Zygoceras_okutanii.jpg/250px-Shell_Zygoceras_okutanii.jpg,"Zygoceras okutanii is a species of sea snail, a marine gastropoda mollusk in the family Haloceratidae.


== Original description ==
Poppe G. & Tagaro S. (2010) New species of Haloceratidae, Columbellidae, Buccinidae, Mitridae, Costellariidae, Amathinidae and Spondylidae from the Philippines. Visaya 3(1):73-93."
Fluviocingula,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Liroceratia_sulcata_01.jpg/250px-Liroceratia_sulcata_01.jpg,"Iravadiidae is a family of small sea snails, marine gastropod molluscs in the superfamily Truncatelloidea and the clade Littorinimorpha.


== Genera ==
Genera within the family Iravadiidae include:

Acliceratia Ponder, 1984
Auricorona Golding, 2014
† Cavilabium Cossmann, 1888
Ceratia H. & A. Adams, 1852
Chevallieria Cossmann, 1888
Fluviocingula Kuroda & Habe, 1954
Hyala H. & A. Adams, 1852
Iravadia H. Blanford, 1867
† Kalchreuthia Gründel & Nützel, 1998
Lantauia Ponder, 1994
Liroceratia Ponder, 1984
Nozeba Iredale, 1915
† Pasitheola Cossmann, 1896
Pellamora Iredale, 1943
Pseudomerelina Ponder, 1984
Pseudonoba O. Boettger, 1902
Rehderiella Brandt, 1974
Rissopsis  Garrett, 1873
Wakauria Kuroda & Habe, 1954
Genera brought into synonymy

† Antinodulus Cossmann, 1919: synonym of Nozeba Iredale, 1915
Dipsotoma Laseron, 1956: synonym of Iravadia (Pseudonoba) Boettger, 1902 represented as Iravadia Blanford, 1867
Fairbankia Blanford, 1868: synonym of Iravadia (Fairbankia) Stoliczka, 1868 represented as Iravadia Blanford, 1867
Fluviocingula Kuroda & Habe, 1954: synonym of Iravadia (Fluviocingula) Kuroda & Habe, 1954 represented as Iravadia Blanford, 1867
Iraqirissoa Dance & Eames, 1966: synonym of Iravadia (Pseudonoba) Boettger, 1902 represented as Iravadia Blanford, 1867
Lucidinella Laseron, 1956: synonym of Iravadia (Pseudonoba) Boettger, 1902 represented as Iravadia Blanford, 1867
Mesodestea Laseron, 1956: synonym of Iravadia (Fluviocingula) Kuroda & Habe, 1954 represented as Iravadia Blanford, 1867
Nanadoma Laseron, 1956: synonym of Chevallieria Cossmann, 1888
Paronoba Laseron, 1950: synonym of Iravadia (Pseudonoba) Boettger, 1902 represented as Iravadia Blanford, 1867
† Pasithea I. Lea, 1833: synonym of † Pasitheola Cossmann, 1896 †
Pellamora Iredale, 1943: synonym of Iravadia (Fairbankia) Stoliczka, 1868 represented as Iravadia Blanford, 1867
Pseudonoba O. Boettger, 1902: synonym of Iravadia (Pseudonoba) Boettger, 1902 represented as Iravadia Blanford, 1867
Sinusicola Kuroda & Habe, 1950: synonym of Iravadia (Pseudonoba) Boettger, 1902 represented as Iravadia Blanford, 1867
Syntharella Laseron, 1955: synonym of Nozeba Iredale, 1915


== References ==

Ponder W. F. (1984). A review of the genera of the Iravadiidae (Gastropoda: Rissoacea) with an assessment of the relationships of the Family."
Maxacteon,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Maxacteon is a genus of small predatory sea snails, marine gastropod molluscs in the family Acteonidae, the barrel bubble snails.


== Species ==
Species within the genus Maxacteon include:

Maxacteon cratericulatus Hedley, 1906
Distribution : New Zealand
Maxacteon flammeus (= Acteon flammeus) Gmelin, 1791
Maxacteon hancocki (= Acteon hancocki) Rudman, 1971
Distribution : New Zealand
Length : 6 mm
Description : headshield with a pair of fleshy lobes; thin operculum; white shell with orange-brown markings at the base and at the apex; large body whorl; large columella, slightly twisted; shell sculptured with grooves
Maxacteon kawamurai (Habe, 1952)
Maxacteon milleri (= Acteon milleri) Rudman, 1971
Distribution : New Zealand
Maxacteon sagamiensis (Kuroda & Habe, 1971)
Species brought into synonymy

Maxacteon fabreanus (= Acteon fabreanus) Crosse, 1874: synonym of Punctacteon fabreanus (Crosse, 1874)


== References ==
This article incorporates public domain text from the reference.

The Sea Slug Forum : Maxacteon milleri
Rudman, W.B. 1971."
Cithna,,"Cithna is a genus of sea snails, marine gastropod mollusks in the family Liotiidae."
Gorgoleptis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Gorgoleptis is a genus of sea snails, marine gastropod mollusks in the family Lepetodrilidae."
Maricarmenia,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Maricarmenia_accresta_%28MNHN-IM-2000-32187%29.jpeg/250px-Maricarmenia_accresta_%28MNHN-IM-2000-32187%29.jpeg,"Maricarmenia is a genus of very small sea snails, marine gastropod mollusk in the family Pyramidellidae, the pyrams and their allies.


== Species ==
Species within the genus Maricarmenia include:

Maricarmenia accresta Peñas & Rolán, 2017 (length 1.9 mm)


== Distribution ==
This marine species occurs off the Fiji Islands.


== References ==

Peñas A. & Rolán E. (2017)."
Cytharella,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Bela_laevigata_%28Philippi%2C_1836%29_%284269781132%29.jpg/250px-Bela_laevigata_%28Philippi%2C_1836%29_%284269781132%29.jpg,"Mangeliidae  is a monophyletic family of small to medium-sized, predatory sea snails, marine gastropod mollusks in the superfamily Conoidea.

Prior to 2011, both the subfamilies Mangeliinae and Oenopotinae had been placed in the family Conidae. In 2011, Bouchet, Kantor et al merged the two subfamilies into one taxon, which they elevated to the rank of family."
Hemicythara,https://upload.wikimedia.org/wikipedia/commons/d/d5/Hemicythara_angicostata_001.jpg,"Hemicythara is a genus of sea snails, marine gastropod mollusks in the family Mangeliidae.


== Species ==
According to the World Register of Marine Species (WoRMS) the following species with valid names are included within the genus Hemicythara :

Hemicythara angicostata (Reeve, 1846)
Hemicythara octangulata (Dunker, 1860)
Species brought into synonymy

Hemicythara melanostoma A. Garrett, 1873: synonym of Hemicythara angicostata  (L.A. Reeve, 1846)
Hemicythara scalata S.M. Souverbie, 1874: synonym of Hemicythara angicostata  (L.A. Reeve, 1846)


== References ==

Kuroda, T.; Habe, T.; Oyama, K. (1971). The Sea Shells of Sagami Bay."
Liracraea,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Liracraea_epentroma_001.jpg/250px-Liracraea_epentroma_001.jpg,"Liracraea is a genus of sea snails, marine gastropod mollusks in the family Mangeliidae.


== Species ==
Species within the genus Liracraea include:

†Liracraea dictyota (Hutton, 1885)
Liracraea epentroma (Murdoch, 1905)
Liracraea odhneri Powell, 1942
†Liracraea opimacosta Richardson, 1997
Liracraea otakauica Powell, 1942
†Liracraea titirangiensis Marwick, 1928


== References ==


== External links ==
Bouchet, P.; Kantor, Y. I.; Sysoev, A.; Puillandre, N. (2011). A new operational classification of the Conoidea."
Xyleptogyra,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Melanodrymia_galeronae_%28MNHN-IM-2000-31389%29.jpeg/250px-Melanodrymia_galeronae_%28MNHN-IM-2000-31389%29.jpeg,"Melanodrymiidae is a family of gastropods belonging to the superfamily Neomphaloidea.
This family has no subfamilies."
Solutigyra,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Helicrenion_reticulatum_%28MNHN-IM-2000-31406%29.jpeg/250px-Helicrenion_reticulatum_%28MNHN-IM-2000-31406%29.jpeg,"Neomphalidae is a family of sea snails or limpets, specifically deep sea hydrothermal vent limpets. This family was included in the Vetigastropoda, which is a clade according to the Bouchet & Rocroi, 2005. It is now included in the clade Neomphalina."
Symmetromphalus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Symmetromphalus_mcleani_001.jpg/250px-Symmetromphalus_mcleani_001.jpg,"Symmetromphalus is a genus of sea snails, marine gastropod mollusks in the family Neomphalidae.


== Species ==
Species within the genus Symmetromphalus include:

Symmetromphalus hageni Beck, 1992
Symmetromphalus mcleani L. Beck, 2023
Symmetromphalus regularis McLean, 1990


== References ==

Chen C. & Sigwart J.D., 2023. The lost vent gastropod species of Lothar A. Beck."
Rugulina,https://upload.wikimedia.org/wikipedia/commons/0/0b/Rugulina_verrilli_001.jpg,"Rugulina is a genus of sea snails, marine gastropod molluscs in the family Pendromidae.


== Distribution ==
These species has a bipolar distribution. They occur in the cold waters of the Western Atlantic and two species off Antarctica."
Bogasonia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Cylichna_lemchei_%28MNHN-IM-2000-27676%29.jpeg/250px-Cylichna_lemchei_%28MNHN-IM-2000-27676%29.jpeg,"Cylichnidae, common name the ""chalice bubble snails"" or ""canoe bubble snails"" is a family of sea snails or bubble snails, marine gastropod mollusks in the superfamily Cylichnoidea.


== Taxonomy ==


=== 2005 taxonomy ===
This family has been classified within the clade Cephalaspidea, itself belonging to the informal group Opisthobranchia (according to the taxonomy of the Gastropoda by Bouchet & Rocroi, 2005). The family Cylichnidae has no subfamilies (according to the taxonomy of the Gastropoda by Bouchet & Rocroi, 2005)."
Sphaerocylichna,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Sphaerocylichna is a genus of deepsea snails or bubble snails, marine opisthobranch gastropod mollusks in the family Cylichnidae, the canoe bubbles or chalice bubble snails."
Atalodoris,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Onchidoris_bilamellata.jpg/250px-Onchidoris_bilamellata.jpg,"Onchidoris is a genus of dorid nudibranchs in the family Onchidorididae. One of its members is known to prey on barnacles and the others eat bryozoans. The radula contains a rachidian tooth when fully developed, but this is vestigial in some species."
Joubiniopsis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Joubiniopsis is a genus of sea slugs, specifically nudibranchs, shell-less marine gastropod molluscs in the family Polyceridae."
Luisella,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Babosa_de_mar_%28Flabellina_babai%29%2C_Parque_natural_de_la_Arr%C3%A1bida%2C_Portugal%2C_2022-07-22%2C_DD_66.jpg/250px-Babosa_de_mar_%28Flabellina_babai%29%2C_Parque_natural_de_la_Arr%C3%A1bida%2C_Portugal%2C_2022-07-22%2C_DD_66.jpg,"Luisella is a monotypic genus of sea slugs, specifically aeolid nudibranchs, marine gastropod molluscs in the family Samlidae. Its one species is Luisella babai.


== Etymology ==
The specific epithet babai honors the Japanese malacologist Kikutaro Baba."
Basilissopsis,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Basilissopsis_charcoti_%28MNHN-IM-2000-2245%29.jpeg/250px-Basilissopsis_charcoti_%28MNHN-IM-2000-2245%29.jpeg,"Basilissopsis is a genus of sea snails in the family Seguenziidae.
In 1897 Dautzenberg and Fischer created this new genus for their specimen of Basilissopsis watsoni, based on the shell characteristics of discolored specimens that were non-nacreous and lacked labral sinuses. This was however contradicted later by the discovery of other species in this genus that possess nacre and labral sinuses."
Oligomeria,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Oligomeria is a genus of extremely small deep water sea snails, marine gastropod mollusks in the family Seguenziidae."
Caporbis,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Tenagodus_anguinus_01.JPG/250px-Tenagodus_anguinus_01.JPG,"Siliquariidae is a family of sea snails with unusual, very loosely coiled shells. These are marine gastropod molluscs in the superfamily Cerithioidea.


== Taxonomy ==
The following two subfamilies have been recognized in the taxonomy of Bouchet & Rocroi (2005):

Siliquariinae Anton, 1838 - synonym: Tenagodidae Gill, 1871
Stephopomatinae Bandel & Kowalke, 1997


== Genera ==
Genera within the family Siliquariidae include:
Siliquariinae

Siliquaria Bruguière, 1789
Tenagodus Guettard, 1770
Stephopomatinae

Hummelinckiella Faber & Moolenbeek, 1999
Stephopoma Mörch, 1860
subfamily ?"
Triellsiphon,,
Zalipais,https://upload.wikimedia.org/wikipedia/commons/e/e2/Zalipais_inscripta_001.jpg,"Zalipais is a genus of minute sea snails or micromollusks, marine gastropod molluscs in the family Skeneidae."
